Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
3.0,79.9294,2.0,55.80216,20.0,594.57947,0.017169438,0.031612013,0.0,0.0,Dec,3,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,17.0,695.07935,0.0,0.01963029,0.0,0.0,Dec,2,2,2,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,13.0,301.89014,0.0,0.029576171,0.0,0.0,Nov,2,2,7,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,13.0,178.10464,0.02199086,0.07014263,0.0,0.8,May,3,2,4,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,False,False
4.0,98.30513,0.0,0.0,42.0,882.5045,0.0068386933,0.015384615,0.0,0.0,Aug,1,1,4,2,Returning_Visitor,True,False
1.0,7.491687,0.0,0.0,17.0,997.29913,0.0,0.02553206,0.0,0.0,Dec,1,1,1,2,Returning_Visitor,False,False
4.0,132.1394,4.0,476.1385,20.0,1276.2981,0.01973184,0.038395606,13.945295,0.0,Dec,1,1,4,2,Returning_Visitor,False,False
11.153989,195.96948,2.0,69.02226,160.41214,5026.1064,0.007692308,0.02776394,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,26.0,1496.5372,0.009090909,0.033809617,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,33.51386,1043.7842,0.0,0.019084044,0.0,0.6,May,2,4,1,3,Returning_Visitor,False,False
2.0,46.839542,0.0,0.0,15.0,562.70105,0.0,0.017419273,0.0,0.0,Jul,1,1,6,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,6.0,161.07642,0.0,0.026826631,0.0,0.0,Dec,4,2,7,2,New_Visitor,False,False
0.0,0.0,0.0,0.0,8.999542,393.74615,0.0,0.039993417,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,131.93727,0.028988065,0.053876575,0.0,0.0,Aug,3,2,7,1,Returning_Visitor,False,False
3.0,42.0196,2.0,66.419586,22.0,997.4495,0.0,0.009437137,19.783424,0.0,Mar,2,2,9,2,Returning_Visitor,False,False
3.0,83.9473,0.0,0.0,24.0,972.0814,0.015378702,0.029319873,0.0,0.0,Dec,1,1,7,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,11.364171,311.34784,0.0,0.016217731,0.0,0.0,Mar,4,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,694.60944,0.0,0.025228508,0.0,0.0,May,2,2,2,8,Returning_Visitor,False,False
3.0,55.853527,0.0,0.0,42.836174,1176.3649,0.003156269,0.01491939,0.0,0.0,Nov,2,2,4,1,Returning_Visitor,False,False
2.0,44.110172,0.0,0.0,7.0,505.41394,0.0,0.03333333,0.0,0.0,Nov,2,2,1,8,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,20.0,644.9978,0.0,0.018330375,0.0,0.0,Mar,4,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,28.0,1328.0146,0.01538065,0.03451222,0.0,0.0,May,2,2,2,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,13.0,686.5009,0.0,0.020778986,0.0,0.0,Mar,2,2,3,2,New_Visitor,False,False
0.0,0.0,0.0,0.0,58.546844,1862.3535,0.0025781062,0.020245437,0.0,0.0,Nov,4,2,4,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,15.0,268.07626,0.016666668,0.043213814,0.0,0.0,Mar,2,2,2,13,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,65.272896,1935.5934,0.0045588193,0.025030503,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,16.0,682.8674,0.0,0.017722163,0.0,0.0,Dec,2,2,7,2,Returning_Visitor,False,False
2.0,30.370733,0.0,0.0,27.0,1094.0027,0.006522787,0.022540107,0.0,0.0,Nov,1,1,4,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,17.0,327.7029,0.0110236015,0.037478678,0.0,0.0,Dec,2,5,1,3,Returning_Visitor,False,False
2.0,76.50593,0.0,0.0,24.0,1076.688,0.013970749,0.03767133,0.0,0.0,Nov,2,2,4,13,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,181.07701,0.0,0.04,0.0,0.0,Dec,1,1,1,3,Returning_Visitor,False,False
2.0,61.874737,0.0,0.0,48.905094,916.28955,0.0,0.007616387,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
2.0,53.947292,0.0,0.0,55.513195,1673.3185,0.004128115,0.02635569,0.0,0.0,Nov,2,2,6,6,Returning_Visitor,False,False
